"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMMM003973593","","8028066","","","","","","","769","","MMAXSVG","","50303","","1","011030939","","2018-01-10T11:23:27Z",""
"LMKC003973607","","11178747","","","","","","","769","","KCCXXXX","","50303","","1","011030939","","2018-01-10T11:28:21Z",""
"LMMM003972044","","10488198","","","","","","","86","","MMAXSVG","","60501","","1","011091253","","2018-01-09T12:02:46Z",""
"LMMM003972037","","1036273","","","","","","","86","","MMAXSVG","","60501","","1","011091253","","2018-01-09T11:56:32Z",""
"LMMM003972658","","11073506","","","","","","","687","","MMAXSVG","","50303","","1","011037777","","2018-01-09T16:38:25Z",""
"LMSV003970659","","31149","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-08T13:52:25Z",""
"LMMM003971576","","133056","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:22:35Z",""
"LMMM003971579","","780325","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:26:58Z",""
"LMMM003971580","","857689","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:28:03Z",""
"LMSV003971611","","3735587","","","","","","","35","","SVGXXXX","","50303","","1","000281154","","2018-01-09T07:14:52Z",""
"LMSV003971621","","6182706","","","","","","","35","","SVGATMX","","50303","","1","000281154","","2018-01-09T07:46:41Z",""
"LMSV003971622","","6808005","","","","","","","35","","SVGXXXX","","50303","","1","000281154","","2018-01-09T07:48:06Z",""
"LMSV003972964","","8795223","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-01-09T18:10:22Z",""
"LMKM003976388","","7126394","","","","","","","262","","KMAXXXX","","50303","","1","000399857","","2018-01-11T18:58:17Z",""
"LMMM003976534","","12420126","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-01-11T20:08:42Z",""
"LMSV003974681","","12937459","","","","","","","143","","SVGATMX","","50303","","1","000287300","","2018-01-10T18:09:06Z",""
"LMMM003974752","","12973146","","","","","","","769","","MMAXSVG","","50303","","1","011030939","","2018-01-10T18:26:09Z",""
"LMSV003976138","","4077560","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-11T17:28:43Z",""
"LMSV003976633","","11160540","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-01-12T09:08:57Z",""
"LMSV003971233","","811386","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-08T17:06:04Z",""
"LMSV003975355","","8670920","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T12:07:41Z",""
"LMSV003975360","","9973913","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T12:10:25Z",""
"LMSV003976427","","16276612","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-01-11T19:07:49Z",""
"LMSV003971081","","828341","","","","","","","17","","SVGXXXX","","60501","","1","000261073","","2018-01-08T16:14:26Z",""
"LMKC003971121","","6650963","","","","","","","769","","KCCXXXX","","50303","","1","011030939","","2018-01-08T16:32:03Z",""
"LMSV003972161","","5562270","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-09T12:53:46Z",""
"LMSV003971148","","4340494","","","","","","","17","","SVGXXXX","","60501","","1","000261073","","2018-01-08T16:42:13Z",""
"LMSV003975458","","5286963","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T13:02:26Z",""
"LMSV003975466","","14721137","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T13:06:15Z",""
"LMPA003977815","","11876351","","","","","","","35","","PACPROM","","50303","","1","000320218","","2018-01-12T17:23:03Z",""
"LMSV003975321","","5871959","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T11:49:10Z",""
"LMSV003975357","","9691921","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T12:09:24Z",""
"LMSV003975358","","9772755","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T12:09:55Z",""
"LMSV003975370","","14249186","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T12:14:27Z",""
"LMMM004004836","","8022519","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-02-04T19:11:48Z",""
"LMMM003975428","","1017552","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-01-11T12:49:19Z",""
"LMSV003975456","","18628302","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T13:00:31Z",""
"LMSV003975457","","3914786","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T13:01:51Z",""
"LMSV003975475","","10109118","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-01-11T13:13:53Z",""
"LMSV003975479","","18914883","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-01-11T13:16:45Z",""
"LMSM003979018","","12114852","","","","","","","599","","SMSXXXX","","60501","","1","000262147","","2018-01-14T14:48:30Z",""
"LMSV003971804","","3635464","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-09T10:04:24Z",""
"LMSV003971921","","6256750","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-09T10:56:46Z",""
"LMMM003973415","","14837923","","","","","","","255","","MMAXSVG","","50303","","1","000316984","","2018-01-10T10:29:44Z",""
"LMSV003973478","","413355","","","","","","","143","","SVGXXXX","","50303","","1","000287300","","2018-01-10T10:41:36Z",""
"LMSV003973484","","835511","","","","","","","143","","SVGATMX","","50303","","1","000287300","","2018-01-10T10:42:20Z",""
"LMSV003973506","","3694201","","","","","","","143","","SVGATMX","","50303","","1","000287300","","2018-01-10T10:47:27Z",""
"LMSV003975632","","9629789","","","","","","","143","","SVGXXXX","","50303","","1","000385781","","2018-01-11T14:31:48Z",""
"LMMM003971035","","3717363","","","","","","","14","","MMAXSVG","","50303","","1","000131722","","2018-01-08T15:58:05Z",""
"LMSV003973508","","3704352","","","","","","","143","","SVGATMX","","50303","","1","000287300","","2018-01-10T10:47:58Z",""
"LMSV003973552","","766680","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-01-10T11:02:09Z",""
"LMSV003972360","","18722394","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-09T14:32:28Z",""
"LMSM003972448","","7590743","","","","","","","361","","SMSXXXX","","50303","","1","000335661","","2018-01-09T14:58:13Z",""
"LMSV003972462","","8003788","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-09T15:02:02Z",""
"LMMT003971508","","11186519","","","","","","","493","","MTFLTFX","","50303","","1","000140301","","2018-01-08T18:41:58Z",""
"LMSV003973661","","427425","","","","","","","134","","SVGXXXX","","60501","","1","000264432","","2018-01-10T12:03:40Z",""
"LMSV003977387","","6157433","","","","","","","615","","SVGXXXX","","50303","","1","000393124","","2018-01-12T15:10:29Z",""
"LMKM003977404","","8988732","","","","","","","262","","KMAXXXX","","50303","","1","000399857","","2018-01-12T15:16:47Z",""
"LMKM003977943","","13345613","","","","","","","262","","KMAXXXX","","50303","","1","000399857","","2018-01-12T17:55:43Z",""
"LMSV003979095","","13658835","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-01-14T17:52:50Z",""
"LMSM003979113","","13858260","","","","","","","599","","SMSXXXX","","60501","","1","000262147","","2018-01-14T18:27:58Z",""
"LMSM003979115","","17500504","","","","","","","599","","SMSXXXX","","60501","","1","000262147","","2018-01-14T18:30:40Z",""
"LMSV003976134","","3752429","","","","","","","14","","SVGXXXX","","50303","","1","000379008","","2018-01-11T17:27:52Z",""
"LMSV003976165","","540788","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-01-11T17:36:30Z",""
"LMSV003977475","","712900","","","","","","","14","","SVGXXXX","","50303","","1","000379008","","2018-01-12T15:50:53Z",""
"LMSV003976269","","6888157","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-01-11T18:10:58Z",""
"LMSV003970623","","3839743","","","","","","","262","","SVGXXXX","","50303","","1","000191940","","2018-01-08T13:35:39Z",""
"LMSV003971242","","1006530","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-08T17:07:48Z",""
"LMMT003971518","","12865526","","","","","","","493","","MTFLTFX","","50303","","1","000140301","","2018-01-08T18:44:41Z",""
"LMCM003971529","","1019476","","","","","","","542","","CMLXXXX","","60501","","1","000290965","","2018-01-08T18:54:22Z",""
"LMSV003971693","","6194153","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-09T09:19:45Z",""
"LMSV003973283","","6539839","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-01-10T09:41:44Z",""
"LMSV003973287","","8163843","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-01-10T09:42:53Z",""
"LMKC003977247","","8037992","","","","","","","687","","KCCXXXX","","50303","","1","011037777","","2018-01-12T14:11:50Z",""
"LMMM003971595","","6181283","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-01-08T20:41:55Z",""
"LMSV003974855","","14634859","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-01-10T19:30:22Z",""
"LMSV003970661","","599292","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-08T13:52:57Z",""
"LMPL003973367","","1102733","","","","","","","86","","PLNXXXX","","60501","","1","011091253","","2018-01-10T10:10:55Z",""
"LMMM003971592","","8687490","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-01-08T20:39:30Z",""
"LMMM003971594","","15049252","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-01-08T20:41:11Z",""
"LMMM003971581","","858823","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:28:43Z",""
"LMMM003971583","","885720","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:29:26Z",""
"LMMM003971587","","1051334","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:31:52Z",""
"LMMM003971588","","1098663","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:34:02Z",""
"LMSV003971807","","3729618","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-09T10:04:53Z",""
"LMSV003971612","","4779412","","","","","","","35","","SVGATMX","","50303","","1","000281154","","2018-01-09T07:16:17Z",""
"LMMM003974481","","442388","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-01-10T17:15:32Z",""
"LMMM003974482","","471091","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-01-10T17:16:29Z",""
"LMSV003972466","","18418503","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-09T15:02:50Z",""
"LMSV003971691","","4894009","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-09T09:18:36Z",""
"LMSV003974671","","8014579","","","","","","","143","","SVGXXXX","","50303","","1","000287300","","2018-01-10T18:07:01Z",""
"LMMM003972404","","6485769","","","","","","","474","","MMAXSVG","","50303","","1","000315713","","2018-01-09T14:45:43Z",""
"LMSV003974793","","18508148","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-01-10T19:09:03Z",""
"LMSV003974886","","21694593","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-01-10T19:55:12Z",""
"LMSV003974888","","21478201","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-01-10T19:55:49Z",""
"LMSV003974914","","14927864","","","","","","","620","","SVGXXXX","","60501","","1","000262550","","2018-01-10T20:12:25Z",""
"LMKC003970981","","16133826","","","","","","","687","","KCCXXXX","","50303","","1","011037777","","2018-01-08T15:34:05Z",""
"LMSV003972032","","3907335","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-09T11:54:58Z",""
"LMSV003974137","","3206469","","","","","","","143","","SVGATMX","","50303","","1","000287300","","2018-01-10T15:05:39Z",""
"LMSV003975504","","15674575","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-01-11T13:24:00Z",""
"LMSV003974234","","4784907","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-01-10T15:51:38Z",""
"LMKM003976352","","1115503","","","","","","","262","","KMAXXXX","","50303","","1","000399857","","2018-01-11T18:49:39Z",""
"LMEL003972440","","7329792","","","","","","","361","","ELTKOLN","","50303","","1","000335661","","2018-01-09T14:56:20Z",""
"LMAA003973847","","16532135","","","","","","","449","","AACPHRT","","50303","","1","000165068","","2018-01-10T13:40:05Z",""
"LMKM003976852","","659382","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-01-12T10:43:13Z",""
"LMSV003975528","","6921059","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T13:31:05Z",""
"LMKC003971493","","3746666","","","","","","","687","","KCCXXXX","","50303","","1","011037777","","2018-01-08T18:31:27Z",""
"LMMM003971589","","1099314","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:34:34Z",""
"LMMM003971590","","1123795","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:35:17Z",""
"LMSV003978056","","10318224","","","","","","","615","","SVGXXXX","","50303","","1","000393124","","2018-01-12T18:24:33Z",""
"LMSV003973277","","3695287","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-01-10T09:40:37Z",""
"LMSV003973295","","76847","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-01-10T09:46:28Z",""
"LMSV003973394","","7286239","","","","","","","86","","SVGATMX","","60501","","1","011091253","","2018-01-10T10:17:12Z",""
"LMSV003971610","","980239","","","","","","","35","","SVGXXXX","","50303","","1","000281154","","2018-01-09T07:13:08Z",""
"LMPA003971618","","3742984","","","","","","","35","","PACXXXX","","50303","","1","000281154","","2018-01-09T07:40:23Z",""
"LMSV003975356","","8898545","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-11T12:08:54Z",""
"LMMM003972975","","7113113","","","","","","","34","","MMAXSVG","","50303","","1","000103564","","2018-01-09T18:13:49Z",""
"LMMM003976511","","967686","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-01-11T20:00:35Z",""
"LMMM003975422","","816567","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-01-11T12:47:53Z",""
"LMSV003973168","","20477878","","","","","","","515","","SVGXXXX","","60501","","1","000266213","","2018-01-10T08:57:02Z",""
"LMMM003973347","","27456","","","","","","","86","","MMAXSVG","","60501","","1","011091253","","2018-01-10T10:06:29Z",""
"LMSV004004750","","309358","","","","","","","615","","SVGXXXX","","50303","","1","000393124","","2018-02-04T15:31:40Z",""
"LMMM003973292","","444822","","","","","","","143","","MMAXSVG","","50303","","1","011019213","","2018-01-10T09:44:43Z",""
"LMSV003970773","","13852044","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-08T14:26:41Z",""
"LMSV003970782","","15382970","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-08T14:28:31Z",""
"LMSV003971245","","724837","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-08T17:08:34Z",""
"LMSV003971246","","10148784","","","","","","","301","","SVGXXXX","","50303","","1","000184440","","2018-01-08T17:09:05Z",""
"LMMM003971585","","961288","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-01-08T20:30:25Z",""
"LMSV003971659","","19342483","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-01-09T08:51:24Z",""
"LMSV003973153","","19465283","","","","","","","515","","SVGXXXX","","60501","","1","000266213","","2018-01-10T08:45:56Z",""
"LMPL003974664","","9022462","","","","","","","687","","PLNXXXX","","50303","","1","011037777","","2018-01-10T18:05:59Z",""
"LMSV003972481","","5624798","","","","","","","17","","SVGXXXX","","60501","","1","000261073","","2018-01-09T15:10:06Z",""
"LMMM004004835","","20701121","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-02-04T19:08:19Z",""
