"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMKC003976474","","3081804","","","","","","","719","","KCCVSPT","","60201","","1","011076403","","2018-01-11T19:22:11Z",""
"LMKM003976531","","11160559","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-01-11T20:07:49Z",""
"LMKM003976547","","12911506","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-01-11T20:12:45Z",""
"LMTD003976771","","4042210","","","","","","","326","","TDTXXXX","","50101","","1","000134619","","2018-01-12T10:02:33Z",""
"LMPA003971750","","14800066","","","","","","","592","","PACXXXX","","60201","","1","000281436","","2018-01-09T09:43:15Z",""
"LMSV003972671","","10572633","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-01-09T16:45:24Z",""
"LMSV003973181","","19911699","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-01-10T09:02:07Z",""
"LMEL003970822","","499845","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-01-08T14:40:06Z",""
"LMEL003970840","","812852","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-01-08T14:43:32Z",""
"LMEL003970849","","822689","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-01-08T14:47:15Z",""
"LMEL003970914","","3436421","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-01-08T15:04:30Z",""
"LMMM003971771","","16480017","","","","","","","299","","MMAXSVG","","50101","","1","000312231","","2018-01-09T09:49:04Z",""
"LMSV003971780","","17294198","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-01-09T09:53:38Z",""
"LMVD003975180","","5256951","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-01-11T10:21:37Z",""
"LMVD003975183","","5283446","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-01-11T10:22:29Z",""
"LMVD003975186","","11497687","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-01-11T10:23:36Z",""
"LMSV003975227","","10232856","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-01-11T10:49:07Z",""
"LMSV003974389","","16473759","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-10T16:49:29Z",""
"LMMM003974390","","16473759","","","","","","","407","","MMAXSVG","","60201","","1","000403097","","2018-01-10T16:49:29Z",""
"LMSV003974395","","18217265","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-10T16:51:09Z",""
"LMVD003976051","","677024","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-01-11T17:10:54Z",""
"LMSV003976093","","1042576","","","","","","","55","","SVGXXXX","","60201","","1","000150896","","2018-01-11T17:18:59Z",""
"LMVD003976114","","4065343","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-01-11T17:24:03Z",""
"LMSM003972024","","1030479","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T11:50:49Z",""
"LMCR003972758","","12947388","","","","","","","140","","CRTCHEQ","","60403","","1","000395566","","2018-01-09T17:12:46Z",""
"LMVD003973915","","3281538","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-01-10T14:06:20Z",""
"LMKM003976549","","13769768","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-01-11T20:13:37Z",""
"LMSV003972222","","5219608","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:25:06Z",""
"LMSV003972302","","9740564","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:54:40Z",""
"LMMM003972426","","3926858","","","","","","","530","","MMAXSVG","","60403","","1","000387142","","2018-01-09T14:52:45Z",""
"LMSM003972550","","1132318","","","","","","","530","","SMSXXXX","","60403","","1","000387142","","2018-01-09T15:52:58Z",""
"LMSM003975611","","10392540","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-11T14:19:01Z",""
"LMSM003975617","","969083","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-11T14:20:49Z",""
"LMSV003972792","","697037","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-01-09T17:27:39Z",""
"LMPA003972891","","12707193","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-01-09T17:48:27Z",""
"LMSV003975752","","8059163","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-11T15:53:23Z",""
"LMSV003971260","","10522472","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-08T17:11:23Z",""
"LMSV004006949","","19718671","","","","","","","140","","SVGXXXX","","60403","","1","000325233","","2018-02-06T17:27:29Z",""
"LMKM004006969","","21679484","","","","","","","392","","KMAXXXX","","60403","","1","000119107","","2018-02-06T17:31:36Z",""
"LMSV003971223","","5384215","","","","","","","140","","SVGXXXX","","60403","","1","011198330","","2018-01-08T17:03:27Z",""
"LMPA003971280","","6849640","","","","","","","322","","PACXXXX","","60201","","1","000172551","","2018-01-08T17:14:29Z",""
"LMTD003972929","","4128199","","","","","","","96","","TDT09MX","","60201","","1","000158444","","2018-01-09T17:56:15Z",""
"LMTD004006131","","10516625","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-02-06T11:00:29Z",""
"LMVD003976084","","935791","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-01-11T17:16:52Z",""
"LMTD003976144","","4222772","","","","","","","185","","TDTXXXX","","50101","","1","000365817","","2018-01-11T17:29:52Z",""
"LMMM003970369","","8738764","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-01-08T10:23:00Z",""
"LMMG003973170","","3828995","","","","","","","592","","MGLKRSR","","60201","","1","000194449","","2018-01-10T08:57:07Z",""
"LMSV003973187","","615604","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-01-10T09:03:01Z",""
"LMPL003974598","","1098126","","","","","","","333","","PLNXXXX","","50101","","2","011010329","","2018-01-10T17:51:47Z",""
"LMSM003970374","","13212445","","","","","","","592","","SMSXXXX","","60201","","1","000228809","","2018-01-08T10:29:57Z",""
"LMMM004005263","","4033059","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-02-05T14:05:21Z",""
"LMMM004005407","","12684135","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-02-05T15:29:59Z",""
"LMMM003976308","","6524864","","","","","","","185","","MMAXSVG","","50101","","1","000365817","","2018-01-11T18:40:46Z",""
"LMAY003976426","","10220442","","","","","","","719","","AYFDLMF","","60201","","1","011076403","","2018-01-11T19:07:48Z",""
"LMSM003972006","","6258283","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T11:44:00Z",""
"LMSV003972160","","738109","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T12:53:30Z",""
"LMSV003972293","","8854151","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:51:23Z",""
"LMSV003972318","","18953655","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T14:01:33Z",""
"LMMM004005726","","5607876","","","","","","","349","","MMAXSVG","","60201","","1","000262725","","2018-02-05T18:11:56Z",""
"LMIN004006871","","7496561","","","","","","","411","","INAXXXX","","60403","","1","000237388","","2018-02-06T17:11:16Z",""
"LMSM004006878","","7710807","","","","","","","411","","SMSXXXX","","60403","","1","000237388","","2018-02-06T17:12:21Z",""
"LMMM004006880","","492071","","","","","","","392","","MMAXSVG","","60403","","1","000161117","","2018-02-06T17:12:41Z",""
"LMSM004006897","","777721","","","","","","","140","","SMSXXXX","","60403","","1","000325233","","2018-02-06T17:15:51Z",""
"LMMG003974332","","19000039","","","","","","","378","","MGLCASH","","50101","","1","000155184","","2018-01-10T16:34:01Z",""
"LMPL004005037","","601077","","","","","","","55","","PLNXXXX","","60201","","10","000102616","","2018-02-05T11:08:39Z",""
"LMSV004005061","","4907774","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-02-05T11:22:38Z",""
"LMMG003973676","","9399775","","","","","","","373","ติดตามลูกค้าผ่อนบ้านธ.กรุงเทพ ไม่แน่ใจวงเงินเหลือเท่าไหร่","MGLKRRF","","50101","","1","000221952","","2018-01-23T17:43:43Z",""
"LMSV003974364","","7007933","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-01-10T16:41:56Z",""
"LMSV004005078","","14683256","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-02-05T11:30:05Z",""
"LMPA004009374","","639903","","","","","","","322","","PACCRPL","","60201","","1","000388231","","2018-02-08T14:44:05Z",""
"LMPA003972743","","1130259","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-01-09T17:06:33Z",""
"LMPA004007238","","6129826","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-02-06T18:53:39Z",""
"LMMM003972749","","6655948","","","","","","","378","","MMAXATM","","50101","","1","000336537","","2018-01-09T17:09:04Z",""
"LMCR003972759","","21105725","","","","","","","140","","CRTCHEQ","","60403","","1","000395566","","2018-01-09T17:14:07Z",""
"LMSV004011245","","12871354","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-02-09T15:51:56Z",""
"LMMM003971283","","11113443","","","","","","","719","","MMAXSVG","","60201","","1","000234419","","2018-01-08T17:15:08Z",""
"LMSV003971404","","583856","","","","","","","233","","SVGXXXX","","60201","","1","000184275","","2018-01-08T17:49:35Z",""
"LMSM003971950","","3424944","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T11:15:51Z",""
"LMSM003971980","","3425609","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T11:30:09Z",""
"LMSV003972556","","1102181","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-09T15:58:14Z",""
"LMSV003972568","","981469","","","","","","","185","","SVGXXXX","","50101","","1","000379388","","2018-01-09T16:04:13Z",""
"LMMT003972221","","5213898","","","","","","","140","","MTFXXXX","","60403","","1","000337519","","2018-01-09T13:24:26Z",""
"LMMM003972294","","9445779","","","","","","","140","","MMAXSVG","","60403","","1","000337519","","2018-01-09T13:52:31Z",""
"LMSV003972529","","892466","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-09T15:34:33Z",""
"LMSV003972551","","416550","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-01-09T15:53:04Z",""
"LMSM003970971","","569567","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-08T15:27:14Z",""
"LMSM003970973","","870368","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-08T15:28:36Z",""
"LMSM003972011","","11091179","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T11:45:35Z",""
"LMMM003974612","","4264609","","","","","","","50","","MMAXSVG","","60201","","1","000091751","","2018-01-30T08:20:48Z",""
"LMSV003972020","","9706070","","","","","","","596","","SVGXXXX","","50101","","1","000286823","","2018-01-09T11:49:28Z",""
"LMSM003972052","","3425231","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T12:05:24Z",""
"LMMM003972104","","3647892","","","","","","","719","","MMAXSVG","","60201","","1","000145383","","2018-01-09T12:34:14Z",""
"LMMM003972232","","5323189","","","","","","","140","","MMAXSVG","","60403","","1","000337519","","2018-01-09T13:29:18Z",""
"LMPA003973164","","8001843","","","","","","","592","","PACXXXX","","60201","","1","000194449","","2018-01-10T08:55:47Z",""
"LMSV003973248","","3344275","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-01-10T09:31:18Z",""
"LMSM003972018","","690922","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T11:48:22Z",""
"LMSV003973324","","13852034","","","","","","","333","","SVGXXXX","","50101","","1","011111531","","2018-01-10T10:00:37Z",""
"LMSV003973501","","3790671","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-01-10T10:46:29Z",""
"LMSV003972768","","11764567","","","","","","","378","","SVGXXXX","","50101","","1","011204146","","2018-01-09T17:20:28Z",""
"LMSV003972775","","3602167","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-01-09T17:24:02Z",""
"LMSV003972778","","513653","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-01-09T17:25:16Z",""
"LMSV003972795","","129043","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-01-09T17:28:22Z",""
"LMSM003971738","","4017814","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-01-09T09:39:56Z",""
"LMPA003972848","","9344416","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-01-09T17:39:27Z",""
"LMSV003972862","","4254891","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-01-09T17:42:38Z",""
"LMMM003975102","","4241858","","","","","","","719","","MMAXSVG","","60201","","1","000405241","","2018-01-11T09:45:54Z",""
"LMVD003975172","","3434872","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-01-11T10:20:02Z",""
"LMVD003975189","","13503229","","","","","","","318","","VDBXXXX","","60403","","1","011017753","","2018-01-11T10:24:12Z",""
"LMSV003972179","","1104368","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:05:31Z",""
"LMSV003972185","","3440337","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:08:53Z",""
"LMSV003972193","","3599521","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:12:02Z",""
"LMMM003972196","","3740987","","","","","","","140","","MMAXSVG","","60403","","1","000337519","","2018-01-09T13:12:46Z",""
"LMSV003972236","","5386889","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-01-09T13:30:18Z",""
"LMPL003972539","","14823439","","","","","","","299","","PLNXXXX","","50101","","1","000346247","","2018-01-09T15:47:39Z",""
"LMSV003972545","","1041494","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-09T15:51:51Z",""
"LMKF003973969","","14471060","","","","","","","373","","KFCVISA","","50101","","1","011107265","","2018-01-10T14:23:51Z",""
"LMSV003975222","","9115006","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-01-11T10:47:35Z",""
"LMSV003971298","","12154685","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-08T17:18:24Z",""
"LMPA003974358","","658963","","","","","","","378","","PACXXXX","","50101","","1","000155184","","2018-01-10T16:40:27Z",""
"LMSV003974415","","873085","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-10T16:57:17Z",""
"LMSV003974419","","9381308","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-01-10T16:57:59Z",""
"LMSV003975314","","3435445","","","","","","","318","","SVGXXXX","","60403","","1","000193987","","2018-01-11T11:46:30Z",""
"LMMM003970315","","3276398","","","","","","","719","","MMAXSVG","","60201","","1","000234419","","2018-01-08T10:04:59Z",""
"LMSV003970915","","17522313","","","","","","","592","","SVGXXXX","","60201","","1","000194449","","2018-01-08T15:04:33Z",""
"LMSV003971384","","4192325","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-01-08T17:40:40Z",""
"LMSV003971433","","4997281","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-01-08T18:03:57Z",""
"LMTD003974451","","9392443","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-01-10T17:08:13Z",""
"LMTD003974476","","3814458","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-01-10T17:14:01Z",""
"LMSV003975347","","5503426","","","","","","","326","","SVGXXXX","","50101","","1","000197764","","2018-01-11T12:03:40Z",""
"LMMM003975393","","4945602","","","","","","","111","","MMAXSVG","","60201","","1","000059774","","2018-01-11T12:26:09Z",""
"LMMM003975493","","516057","","","","","","","358","","MMAXSVG","","60403","","1","011126653","","2018-01-11T13:21:44Z",""
